image_index class x y image_size
6556 0 0.5298192603914069 0.5959537031980544 300.0
6556 0 0.7894021739130435 0.2954545454545454 300.0
6557 0 0.5409962131561871 0.6006669789246843 300.0
6557 0 0.7921195652173914 0.3088235294117647 300.0
6558 0 0.5489797508453158 0.6053802546513144 300.0
6558 0 0.7921195652173914 0.3155080213903744 300.0
6559 0 0.5553665809966191 0.6038091627424377 300.0
6559 0 0.7948369565217391 0.31417112299465244 300.0
6560 0 0.5218357227022782 0.3964250307707175 300.0
6560 0 0.5553665809966191 0.5990958870158076 300.0
6560 0 0.7948369565217391 0.3074866310160428 300.0
6561 0 0.5186423076266267 0.3964250307707175 300.0
6561 0 0.5617534111479218 0.6069513465601911 300.0
6561 0 0.7961956521739131 0.31818181818181823 300.0
6562 0 0.5042719397861949 0.3917117550440873 300.0
6562 0 0.5793171940640048 0.6038091627424377 300.0
6562 0 0.8016304347826086 0.3208556149732619 300.0
6563 0 0.5058686473240207 0.3917117550440873 300.0
6563 0 0.5809139016018308 0.6069513465601911 300.0
6563 0 0.7278109950817993 0.7342097911792012 300.0
6563 0 0.7989130434782609 0.3168449197860963 300.0
6564 0 0.4946916945592405 0.3917117550440873 300.0
6564 0 0.5841073166774822 0.6100935303779444 300.0
6564 0 0.7278109950817993 0.7294965154525713 300.0
6564 0 0.7989130434782609 0.3221925133689839 300.0
6565 0 0.4851114493322861 0.3807141116819507 300.0
6565 0 0.5968809769800884 0.6053802546513144 300.0
6565 0 0.7326011176952767 0.740494158814708 300.0
6565 0 0.8016304347826086 0.3302139037433155 300.0
6566 0 0.4819180342566346 0.379143019773074 300.0
6566 0 0.6000743920557395 0.6053802546513144 300.0
6566 0 0.7357945327709281 0.7294965154525713 300.0
6566 0 0.8016304347826086 0.3302139037433155 300.0
6567 0 0.47233778902968 0.37757192786419735 300.0
6567 0 0.6016710995935655 0.6053802546513144 300.0
6567 0 0.7389879478465795 0.726354331634818 300.0
6567 0 0.8016304347826086 0.3302139037433155 300.0
6568 0 0.465950958878377 0.3854273874085809 300.0
6568 0 0.6032678071313912 0.6006669789246843 300.0
6568 0 0.8016304347826086 0.3302139037433155 300.0
6569 0 0.4547740061135969 0.3822852035908273 300.0
6569 0 0.6000743920557395 0.6100935303779444 300.0
6569 0 0.7989130434782609 0.3342245989304813 300.0
6570 0 0.4579674211892482 0.3760008359553208 300.0
6570 0 0.6096546372826941 0.6069513465601911 300.0
6570 0 0.7989130434782609 0.3342245989304813 300.0
6571 0 0.4579674211892482 0.37757192786419735 300.0
6571 0 0.6128480523583457 0.6100935303779444 300.0
6571 0 0.8016304347826086 0.3382352941176471 300.0
6572 0 0.4483871759622939 0.3822852035908273 300.0
6572 0 0.6080579297448684 0.6085224384690677 300.0
6572 0 0.8016304347826086 0.3422459893048129 300.0
6573 0 0.4324201005840365 0.38385629549970396 300.0
6573 0 0.6128480523583457 0.5990958870158076 300.0
6573 0 0.8029891304347826 0.3489304812834224 300.0
6573 0 0.8029891304347826 0.3489304812834224 300.0
6574 0 0.4404036382731651 0.379143019773074 300.0
6574 0 0.6160414674339971 0.5990958870158076 300.0
6574 0 0.8016304347826086 0.3516042780748663 300.0
6575 0 0.42603327043273337 0.3760008359553208 300.0
6575 0 0.6288151277366031 0.5990958870158076 300.0
6575 0 0.8097826086956522 0.3622994652406417 300.0
6576 0 0.6224282975852999 0.6038091627424377 300.0
6576 0 0.8084239130434783 0.3609625668449198 300.0
6577 0 0.6272184201987773 0.6116646222868211 300.0
6577 0 0.8097826086956522 0.3622994652406417 300.0
6578 0 0.6224282975852999 0.6085224384690677 300.0
6578 0 0.8111413043478259 0.36764705882352944 300.0
6579 0 0.6336052503500804 0.6053802546513144 300.0
6579 0 0.8152173913043478 0.36898395721925137 300.0
6580 0 0.6352019578879061 0.6069513465601911 300.0
6580 0 0.8165760869565217 0.3743315508021391 300.0
6581 0 0.6256217126609516 0.6100935303779444 300.0
6581 0 0.8179347826086957 0.38235294117647056 300.0
6582 0 0.6399920805013835 0.6006669789246843 300.0
6582 0 0.8165760869565217 0.38101604278074863 300.0
6583 0 0.6367986654257318 0.5990958870158076 300.0
6583 0 0.8192934782608695 0.3917112299465241 300.0
6584 0 0.6527657408039892 0.5959537031980544 300.0
6584 0 0.8179347826086957 0.394385026737968 300.0
6585 0 0.6431854955770346 0.5990958870158076 300.0
6585 0 0.8179347826086957 0.3983957219251337 300.0
6586 0 0.6447822031148606 0.592811519380301 300.0
6586 0 0.8165760869565217 0.3983957219251337 300.0
6587 0 0.6575558634174665 0.5990958870158076 300.0
6587 0 0.8192934782608695 0.4024064171122995 300.0
6588 0 0.6527657408039892 0.5990958870158076 300.0
6588 0 0.8233695652173914 0.41042780748663105 300.0
6589 0 0.6527657408039892 0.6069513465601911 300.0
6589 0 0.8192934782608695 0.41711229946524064 300.0
6590 0 0.6463789106526863 0.5959537031980544 300.0
6590 0 0.8192934782608695 0.41711229946524064 300.0
6591 0 0.6623459860309436 0.5896693355625477 300.0
6591 0 0.8301630434782609 0.43181818181818177 300.0
6592 0 0.6591525709552922 0.6006669789246843 300.0
6592 0 0.8179347826086957 0.4385026737967914 300.0
6593 0 0.6623459860309436 0.6006669789246843 300.0
6593 0 0.8084239130434783 0.43048128342246 300.0
6594 0 0.6543624483418149 0.6038091627424377 300.0
6594 0 0.8125 0.4491978609625669 300.0
6595 0 0.6559591558796408 0.6100935303779444 300.0
6595 0 0.8057065217391305 0.4491978609625669 300.0
6596 0 0.6607492784931182 0.6069513465601911 300.0
6596 0 0.8016304347826086 0.4491978609625669 300.0
6597 0 0.6543624483418149 0.6100935303779444 300.0
6597 0 0.8016304347826086 0.4572192513368985 300.0
6598 0 0.6527657408039892 0.6163778980134511 300.0
6598 0 0.8016304347826086 0.4625668449197861 300.0
6599 0 0.6591525709552922 0.6179489899223277 300.0
6599 0 0.7961956521739131 0.4679144385026738 300.0
6600 0 0.6623459860309436 0.6179489899223277 300.0
6600 0 0.7880434782608695 0.4679144385026738 300.0
6601 0 0.6639426935687693 0.6289466332844644 300.0
6601 0 0.7758152173913043 0.4692513368983957 300.0
6602 0 0.6543624483418149 0.6336599090110944 300.0
6602 0 0.7703804347826086 0.4745989304812834 300.0
6603 0 0.6639426935687693 0.6258044494667111 300.0
6603 0 0.7717391304347826 0.4812834224598931 300.0
6604 0 0.6607492784931182 0.6320888171022176 300.0
6604 0 0.7676630434782609 0.4772727272727273 300.0
6605 0 0.6591525709552922 0.6383731847377243 300.0
6605 0 0.78125 0.4906417112299465 300.0
6606 0 0.6559591558796408 0.6368020928288478 300.0
6606 0 0.7744565217391305 0.4959893048128342 300.0
6607 0 0.6591525709552922 0.6399442766466011 300.0
6607 0 0.7676630434782609 0.5040106951871658 300.0
6608 0 0.6575558634174665 0.6399442766466011 300.0
6608 0 0.7649456521739131 0.4973262032085562 300.0
6609 0 0.6591525709552922 0.6477997361909844 300.0
6609 0 0.7608695652173914 0.4946524064171123 300.0
6609 0 0.8396739130434783 0.5508021390374331 300.0
6610 0 0.6559591558796408 0.6477997361909844 300.0
6610 0 0.7567934782608695 0.5106951871657754 300.0
6610 0 0.8396739130434783 0.5427807486631016 300.0
6611 0 0.6623459860309436 0.6493708280998611 300.0
6611 0 0.7432065217391305 0.5240641711229946 300.0
6611 0 0.8396739130434783 0.5427807486631016 300.0
6612 0 1.0 1.0 300.0
6612 0 1.0 1.0 300.0
6612 0 1.0 1.0 300.0
6613 0 0.7182307498548448 0.5252545672986042 300.0
6613 0 0.84375 0.5320855614973262 300.0
6613 0 0.6807065217391305 0.6564171122994653 300.0
6614 0 0.7182307498548448 0.5283967511163575 300.0
6614 0 0.84375 0.5280748663101604 300.0
6614 0 0.6793478260869565 0.6550802139037433 300.0
6615 0 0.711843919703542 0.5315389349341109 300.0
6615 0 0.84375 0.5280748663101604 300.0
6615 0 0.6698369565217391 0.6644385026737968 300.0
6616 0 0.228041535742341 0.7153566882726813 300.0
6616 0 0.3318275257010145 0.38385629549970396 300.0
6616 0 0.6958768443252843 0.5252545672986042 300.0
6616 0 0.8396739130434783 0.5294117647058824 300.0
6616 0 0.6698369565217391 0.6644385026737968 300.0
6617 0 0.234428365893644 0.7090723206371746 300.0
6617 0 0.33821435585231746 0.3869984793174575 300.0
6617 0 0.6990702594009358 0.5346811187518643 300.0
6617 0 0.8396739130434783 0.5294117647058824 300.0
6617 0 0.6589673913043478 0.6684491978609626 300.0
6618 0 0.2360250734314698 0.7059301368194213 300.0
6618 0 0.33342423323884024 0.3869984793174575 300.0
6618 0 0.6942801367874586 0.5346811187518643 300.0
6618 0 0.8396739130434783 0.5294117647058824 300.0
6618 0 0.6589673913043478 0.6697860962566845 300.0
6619 0 0.24081519604494706 0.7075012287282979 300.0
6619 0 0.33821435585231746 0.379143019773074 300.0
6619 0 0.6894900141739815 0.5409654863873711 300.0
6619 0 0.8396739130434783 0.5294117647058824 300.0
6619 0 0.6589673913043478 0.6697860962566845 300.0
6620 0 0.2424119035827728 0.7027879530016679 300.0
6620 0 0.33661764831449176 0.37757192786419735 300.0
6620 0 0.6815064764848529 0.5425365782962477 300.0
6620 0 0.8396739130434783 0.5294117647058824 300.0
6620 0 0.6589673913043478 0.6697860962566845 300.0
6621 0 0.24560531865842414 0.6980746772750379 300.0
6621 0 0.33661764831449176 0.37757192786419735 300.0
6621 0 0.6767163538713753 0.5441076702051242 300.0
6621 0 0.8369565217391305 0.5227272727272727 300.0
6621 0 0.6589673913043478 0.677807486631016 300.0
6622 0 0.2503954412719014 0.6965035853661613 300.0
6622 0 0.33502094077666594 0.374429744046444 300.0
6622 0 0.6751196463335496 0.5441076702051242 300.0
6622 0 0.8369565217391305 0.5213903743315508 300.0
6622 0 0.6589673913043478 0.6791443850267379 300.0
6623 0 0.25358885634755296 0.6949324934572845 300.0
6623 0 0.33342423323884024 0.3760008359553208 300.0
6623 0 0.6719262312578982 0.5519631297495076 300.0
6623 0 0.8355978260869565 0.5160427807486632 300.0
6623 0 0.6616847826086957 0.6831550802139037 300.0
6624 0 1.0 1.0 300.0
6624 0 1.0 1.0 300.0
6624 0 0.0 0.0 300.0
6624 0 0.0 1.0 300.0
6624 0 1.0 1.0 300.0
6625 0 1.0 1.0 300.0
6625 0 1.0 1.0 300.0
6625 0 0.0 0.0 300.0
6625 0 0.0 1.0 300.0
6625 0 1.0 1.0 300.0
6626 0 1.0 1.0 300.0
6626 0 1.0 1.0 300.0
6626 0 0.0 0.0 300.0
6626 0 0.0 1.0 300.0
6626 0 1.0 1.0 300.0
6627 0 1.0 1.0 300.0
6627 0 1.0 1.0 300.0
6627 0 0.0 0.0 300.0
6627 0 0.0 1.0 300.0
6627 0 1.0 1.0 300.0
6628 0 0.26316910157450746 0.6823637581862712 300.0
6628 0 0.3302308181631887 0.3665742845020608 300.0
6628 0 0.6543624483418149 0.5629607731116443 300.0
6628 0 0.8328804347826086 0.5026737967914439 300.0
6628 0 0.6589673913043478 0.6951871657754011 300.0
6629 0 0.2695559317258104 0.6807926662773944 300.0
6629 0 0.32863411062536296 0.3712875602286907 300.0
6629 0 0.6495723257283378 0.5708162326560275 300.0
6629 0 0.8315217391304348 0.5026737967914439 300.0
6629 0 0.6589673913043478 0.6951871657754011 300.0
6630 0 0.2663625166501589 0.6776504824596412 300.0
6630 0 0.32863411062536296 0.3650031925931839 300.0
6630 0 0.6479756181905121 0.573958416473781 300.0
6630 0 0.8315217391304348 0.5040106951871658 300.0
6630 0 0.6671195652173914 0.6951871657754011 300.0
6631 0 0.2711526392636361 0.6807926662773944 300.0
6631 0 0.3238439880118857 0.3665742845020608 300.0
6631 0 0.6431854955770346 0.5818138760181644 300.0
6631 0 0.8315217391304348 0.5040106951871658 300.0
6631 0 0.6671195652173914 0.6951871657754011 300.0
6632 0 0.2743460543392877 0.6745082986418878 300.0
6632 0 0.3206505729362343 0.3602899168665539 300.0
6632 0 0.6383953729635575 0.5723873245649043 300.0
6632 0 0.8315217391304348 0.5040106951871658 300.0
6632 0 0.6671195652173914 0.6951871657754011 300.0
6633 0 0.27753946941493923 0.6713661148241344 300.0
6633 0 0.3206505729362343 0.3602899168665539 300.0
6633 0 0.6367986654257318 0.5786716922004109 300.0
6633 0 0.8315217391304348 0.5040106951871658 300.0
6633 0 0.6671195652173914 0.6951871657754011 300.0
6634 0 0.2791361769527649 0.6666528390975044 300.0
6634 0 0.3270374030875373 0.3602899168665539 300.0
6634 0 0.6399920805013835 0.5771006002915343 300.0
6634 0 0.8301630434782609 0.4973262032085562 300.0
6634 0 0.6671195652173914 0.6951871657754011 300.0
6635 0 0.2791361769527649 0.6697950229152578 300.0
6635 0 0.3238439880118857 0.35714773304880065 300.0
6635 0 0.6320085428122545 0.5849560598359176 300.0
6635 0 0.8301630434782609 0.4973262032085562 300.0
6635 0 0.6671195652173914 0.6951871657754011 300.0
6636 0 0.28392629956624216 0.6603684714619977 300.0
6636 0 0.31586045032275706 0.3602899168665539 300.0
6636 0 0.6272184201987773 0.5771006002915343 300.0
6636 0 0.8301630434782609 0.4973262032085562 300.0
6636 0 0.6671195652173914 0.6951871657754011 300.0
6637 0 0.28552300710406786 0.6619395633708745 300.0
6637 0 0.3174571578605828 0.3587188249576773 300.0
6637 0 0.6288151277366031 0.588098243653671 300.0
6637 0 0.8301630434782609 0.4973262032085562 300.0
6637 0 0.6671195652173914 0.6951871657754011 300.0
6638 0 0.29190983725537084 0.6540841038264911 300.0
6638 0 0.3206505729362343 0.3602899168665539 300.0
6638 0 0.6144447598961714 0.6100935303779444 300.0
6638 0 0.8301630434782609 0.4973262032085562 300.0
6639 0 0.2966999598688481 0.6525130119176145 300.0
6639 0 0.3174571578605828 0.3540055492310471 300.0
6639 0 0.6208315900474742 0.597524795106931 300.0
6639 0 0.8220108695652174 0.4973262032085562 300.0
6639 0 0.688858695652174 0.6898395721925134 300.0
6640 0 0.29829666740667377 0.6493708280998611 300.0
6640 0 0.31426374278493124 0.3540055492310471 300.0
6640 0 0.6208315900474742 0.6038091627424377 300.0
6640 0 0.8220108695652174 0.4973262032085562 300.0
6640 0 0.688858695652174 0.6885026737967914 300.0
6641 0 0.2998933749444996 0.6477997361909844 300.0
6641 0 0.31426374278493124 0.35557664113992393 300.0
6641 0 0.6224282975852999 0.5990958870158076 300.0
6641 0 0.8220108695652174 0.4973262032085562 300.0
6641 0 0.6942934782608695 0.6951871657754011 300.0
6642 0 0.3014900824823253 0.6430864604643545 300.0
6642 0 0.31426374278493124 0.35557664113992393 300.0
6642 0 0.6144447598961714 0.6085224384690677 300.0
6642 0 0.8220108695652174 0.4973262032085562 300.0
6642 0 0.6970108695652174 0.6885026737967914 300.0
6643 0 0.2998933749444996 0.6430864604643545 300.0
6643 0 0.3110703277092798 0.35557664113992393 300.0
6643 0 0.6096546372826941 0.6148068061045744 300.0
6643 0 0.8220108695652174 0.4973262032085562 300.0
6643 0 0.7024456521739131 0.6764705882352942 300.0
6644 0 0.3014900824823253 0.35714773304880065 300.0
6644 0 0.30308679002015104 0.6430864604643545 300.0
6644 0 0.6192348825096488 0.6100935303779444 300.0
6644 0 0.8220108695652174 0.4973262032085562 300.0
6644 0 0.7092391304347826 0.6764705882352942 300.0
6645 0 0.30628020509580256 0.6368020928288478 300.0
6645 0 0.30628020509580256 0.350863365413294 300.0
6645 0 0.6112513448205198 0.6148068061045744 300.0
6645 0 0.8220108695652174 0.4973262032085562 300.0
6645 0 0.7133152173913043 0.6724598930481284 300.0
6646 0 0.3014900824823253 0.6368020928288478 300.0
6646 0 0.3094736201714541 0.3492922735044174 300.0
6646 0 0.6096546372826941 0.621091173740081 300.0
6646 0 0.8220108695652174 0.4973262032085562 300.0
6646 0 0.7065217391304348 0.6711229946524064 300.0
6647 0 0.3014900824823253 0.3540055492310471 300.0
6647 0 0.30787691263362826 0.6320888171022176 300.0
6647 0 0.6080579297448684 0.6258044494667111 300.0
6647 0 0.8220108695652174 0.4973262032085562 300.0
6647 0 0.7133152173913043 0.6764705882352942 300.0
6648 0 0.3014900824823253 0.3524344573221705 300.0
6648 0 0.31266703524710554 0.6289466332844644 300.0
6648 0 0.6128480523583457 0.6258044494667111 300.0
6648 0 0.8220108695652174 0.4973262032085562 300.0
6648 0 0.7133152173913043 0.6751336898395721 300.0
6649 0 0.3014900824823253 0.350863365413294 300.0
6649 0 0.31266703524710554 0.6273755413755877 300.0
6649 0 0.6064612222070426 0.6320888171022176 300.0
6649 0 0.8220108695652174 0.4973262032085562 300.0
6650 0 0.3094736201714541 0.34772118159554066 300.0
6650 0 0.31266703524710554 0.621091173740081 300.0
6650 0 0.5984776845179139 0.6289466332844644 300.0
6650 0 0.8220108695652174 0.4973262032085562 300.0
6650 0 0.8220108695652174 0.4973262032085562 300.0
6651 0 0.29829666740667377 0.350863365413294 300.0
6651 0 0.31586045032275706 0.6195200818312043 300.0
6651 0 0.6032678071313912 0.6399442766466011 300.0
6651 0 0.8179347826086957 0.4906417112299465 300.0
6652 0 0.3014900824823253 0.350863365413294 300.0
6652 0 0.3190538653984085 0.6148068061045744 300.0
6652 0 0.6080579297448684 0.6383731847377243 300.0
6652 0 0.8192934782608695 0.4906417112299465 300.0
6653 0 0.3014900824823253 0.350863365413294 300.0
6653 0 0.3190538653984085 0.6069513465601911 300.0
6653 0 0.6000743920557395 0.6477997361909844 300.0
6653 0 0.8111413043478259 0.4946524064171123 300.0
6654 0 0.3014900824823253 0.34772118159554066 300.0
6654 0 0.3206505729362343 0.6148068061045744 300.0
6654 0 0.6048645146692169 0.2848775052404737 300.0
6654 0 0.6080579297448684 0.6446575523732311 300.0
6654 0 0.8097826086956522 0.4919786096256684 300.0
6655 0 0.2966999598688481 0.3618610087754306 300.0
6655 0 0.3238439880118857 0.6006669789246843 300.0
6655 0 0.6064612222070426 0.6540841038264911 300.0
6655 0 0.6080579297448684 0.2817353214227205 300.0
6655 0 0.8029891304347826 0.4946524064171123 300.0
6656 0 0.2935065447931966 0.350863365413294 300.0
6656 0 0.3254406955497116 0.6038091627424377 300.0
6656 0 0.6032678071313912 0.6540841038264911 300.0
6656 0 0.8016304347826086 0.4919786096256684 300.0
6657 0 0.2998933749444996 0.35557664113992393 300.0
6657 0 0.32863411062536296 0.5990958870158076 300.0
6657 0 0.6048645146692169 0.6540841038264911 300.0
6657 0 0.8016304347826086 0.4919786096256684 300.0
6658 0 0.29829666740667377 0.3445789977777872 300.0
6658 0 0.3302308181631887 0.597524795106931 300.0
6658 0 0.6048645146692169 0.658797379553121 300.0
6658 0 0.7921195652173914 0.4906417112299465 300.0
6659 0 0.29190983725537084 0.3445789977777872 300.0
6659 0 0.3318275257010145 0.5896693355625477 300.0
6659 0 0.6000743920557395 0.6619395633708745 300.0
6659 0 0.7907608695652174 0.4946524064171123 300.0
6660 0 0.2951032523310224 0.350863365413294 300.0
6660 0 0.33661764831449176 0.588098243653671 300.0
