image_index class x y image_size
23 0 0.4063407828036655 0.5809459005779241 300.0
23 0 0.550355210567362 0.4697351382460856 300.0
24 0 0.2404507457594073 0.34058715618330515 300.0
24 0 0.4063407828036655 0.5755647346586417 300.0
24 0 0.5576470803275493 0.473322582192274 300.0
25 0 0.2422737131994542 0.3352059902640229 300.0
25 0 0.4063407828036655 0.5737710126855474 300.0
25 0 0.5649389500877363 0.4769100261384622 300.0
26 0 0.2386277783193606 0.3334122682909285 300.0
26 0 0.5704078524078771 0.4858786360039331 300.0
27 0 0.2440966806395009 0.3262373803985519 300.0
27 0 0.5758767547280172 0.4894660799501214 300.0
28 0 0.2440966806395009 0.3208562144792694 300.0
28 0 0.5776997221680641 0.494847245869404 300.0
29 0 0.2404507457594073 0.3208562144792694 300.0
29 0 0.5795226896081107 0.5038158557348749 300.0
30 0 0.5813456570481577 0.5109907436272515 300.0
31 0 0.5831686244882046 0.5217530754658165 300.0
32 0 0.586814559368298 0.5199593534927223 300.0
33 0 0.5886375268083448 0.5235467974389107 300.0
34 0 0.5886375268083448 0.5361028512505699 300.0
35 0 0.5904604942483916 0.5432777391429465 300.0
36 0 0.5904604942483916 0.548658905062229 300.0
37 0 0.5922834616884382 0.5576275149276999 300.0
38 0 0.5886375268083448 0.5648024028200767 300.0
39 0 0.586814559368298 0.5701835687393592 300.0
40 0 0.5886375268083448 0.5719772907124534 300.0
41 0 0.5886375268083448 0.5809459005779241 300.0
42 0 0.586814559368298 0.5881207884703008 300.0
43 0 0.5886375268083448 0.5917082324164892 300.0
43 0 0.7672883359329304 0.5630086808469825 300.0
44 0 0.5831686244882046 0.5952956763626776 300.0
44 0 0.7672883359329304 0.5648024028200767 300.0
45 0 0.6688480941704036 0.4123360351070721 300.0
45 0 0.7672883359329304 0.5665961247931708 300.0
46 0 0.6724940290504974 0.4123360351070721 300.0
46 0 0.7672883359329304 0.5737710126855474 300.0
47 0 0.6652021592903101 0.4230983669456372 300.0
47 0 0.7691113033729774 0.5755647346586417 300.0
48 0 0.6615562244102164 0.4320669768111081 300.0
48 0 0.7691113033729774 0.5773584566317358 300.0
49 0 0.6579102895301229 0.4446230306227671 300.0
49 0 0.7672883359329304 0.5809459005779241 300.0
50 0 0.6597332569701698 0.4571790844344262 300.0
50 0 0.7672883359329304 0.5881207884703008 300.0
51 0 0.656087322090076 0.4661476942998971 300.0
52 0 0.656087322090076 0.4769100261384622 300.0
53 0 0.6524413872099827 0.4804974700846507 300.0
54 0 0.5667619175277833 0.6329638377976552 300.0
54 0 0.6487954523298889 0.4876723579770274 300.0
55 0 0.5631159826476899 0.6401387256900317 300.0
55 0 0.6506184197699357 0.4984346898155922 300.0
56 0 0.561293015207643 0.6383450037169376 300.0
56 0 0.6451495174497954 0.505609577707969 300.0
57 0 0.5576470803275493 0.6455198916093143 300.0
57 0 0.6451495174497954 0.5127844656003456 300.0
58 0 0.5576470803275493 0.6473136135824085 300.0
58 0 0.6396806151296548 0.5181656315196281 300.0
59 0 0.5485322431273154 0.6473136135824085 300.0
59 0 0.6360346802495613 0.527134241385099 300.0
60 0 0.5467092756872686 0.6491073355555026 300.0
60 0 0.6342117128095145 0.5325154073043815 300.0
61 0 0.5430633408071752 0.6509010575285967 300.0
61 0 0.630565777929421 0.5432777391429465 300.0
62 0 0.5375944384870346 0.652694779501691 300.0
62 0 0.6250968756092807 0.548658905062229 300.0
63 0 0.5357714710469879 0.6580759454209735 300.0
63 0 0.6214509407291869 0.5576275149276999 300.0
64 0 0.5248336664067069 0.6580759454209735 300.0
64 0 0.6159820384090466 0.5630086808469825 300.0
65 0 0.5193647640865666 0.652694779501691 300.0
65 0 0.6068672012088127 0.5683898467662649 300.0
66 0 0.5138958617664263 0.6544885014747852 300.0
66 0 0.6032212663287193 0.5737710126855474 300.0
67 0 0.5138958617664263 0.6670445552864444 300.0
67 0 0.5977523640085788 0.5773584566317358 300.0
68 0 0.5886375268083448 0.5881207884703008 300.0
69 0 0.5831686244882046 0.5863270664972067 300.0
70 0 0.5795226896081107 0.5935019543895834 300.0
71 0 0.5704078524078771 0.5988831203088658 300.0
72 0 0.5649389500877363 0.6078517301743367 300.0
73 0 0.5594700477675961 0.6096454521474308 300.0
74 0 0.5521781780074088 0.6060580082012426 300.0
75 0 0.5430633408071752 0.6132328960936192 300.0
76 0 0.5357714710469879 0.6114391741205251 300.0
77 0 0.5284796012868007 0.6150266180667134 300.0
78 0 0.5211877315266136 0.6150266180667134 300.0
79 0 0.5138958617664263 0.6168203400398076 300.0
80 0 0.5029580571261455 0.6150266180667134 300.0
81 0 0.4956661873659584 0.6132328960936192 300.0
82 0 0.4847283827256776 0.6132328960936192 300.0
83 0 0.4774365129654904 0.6150266180667134 300.0
83 0 0.7162452476116201 0.16480240282007652 300.0
84 0 0.4701446432053032 0.6060580082012426 300.0
84 0 0.7162452476116201 0.1683898467662649 300.0
85 0 0.4573838711249757 0.6060580082012426 300.0
85 0 0.7162452476116201 0.1683898467662649 300.0
86 0 0.4592068385650226 0.5988831203088658 300.0
86 0 0.7144222801715736 0.17735845663173566 300.0
87 0 0.44826903392474177 0.5970893983357717 300.0
87 0 0.7180682150516671 0.17735845663173566 300.0
88 0 0.44097716416455457 0.5970893983357717 300.0
88 0 0.7162452476116201 0.18094590057792406 300.0
89 0 0.4355082618444141 0.5935019543895834 300.0
89 0 0.7180682150516671 0.1881207884703008 300.0
90 0 0.4263934246441802 0.5863270664972067 300.0
90 0 0.7180682150516671 0.19170823241648915 300.0
91 0 0.4209245223240399 0.5791521786048299 300.0
91 0 0.7235371173718074 0.1935019543895832 300.0
92 0 0.4136326525638527 0.5719772907124534 300.0
92 0 0.7235371173718074 0.20067684228195992 300.0
93 0 0.4118096851238057 0.5737710126855474 300.0
93 0 0.7290060196919477 0.20785173017433656 300.0
94 0 0.4045178153636185 0.5612149588738883 300.0
94 0 0.7271830522519008 0.21143917412052493 300.0
95 0 0.3954029781633847 0.5540400709815116 300.0
95 0 0.7326519545720415 0.2150266180667133 300.0
96 0 0.3954029781633847 0.5504526270353232 300.0
96 0 0.7381208568921818 0.22220150595909005 300.0
97 0 0.384465173523104 0.537896573223664 300.0
97 0 0.7381208568921818 0.22399522793218407 300.0
98 0 0.3826422060830572 0.5307216853312874 300.0
98 0 0.7399438243322286 0.2293763938514667 300.0
99 0 0.3808192386430104 0.527134241385099 300.0
99 0 0.7435897592123221 0.23296383779765506 300.0
100 0 0.3771733037629168 0.516371909546534 300.0
100 0 0.7508816289725092 0.23655128174384346 300.0
101 0 0.3735273688828233 0.5109907436272515 300.0
101 0 0.754527563852603 0.23655128174384346 300.0
102 0 0.3680584665626828 0.5020221337617806 300.0
102 0 0.7581734987326965 0.2455198916093142 300.0
103 0 0.3680584665626828 0.4894660799501214 300.0
103 0 0.7654653684928836 0.2526947795016909 300.0
104 0 0.3644125316825893 0.4804974700846507 300.0
104 0 0.7654653684928836 0.2580759454209733 300.0
105 0 0.3607665968024957 0.4787037481115565 300.0
105 0 0.7727572382530709 0.2616633893671617 300.0
106 0 0.3607665968024957 0.473322582192274 300.0
106 0 0.7745802056931177 0.2616633893671617 300.0
107 0 0.3644125316825893 0.4607665283806147 300.0
107 0 0.780049108013258 0.2706319992326327 300.0
108 0 0.36623549912263614 0.4553853624613322 300.0
108 0 0.7836950428933515 0.2706319992326327 300.0
109 0 0.3607665968024957 0.4410355866765789 300.0
109 0 0.7855180103333983 0.27421944317882097 300.0
110 0 0.3607665968024957 0.4392418647034847 300.0
110 0 0.7891639452134921 0.28498177501738586 300.0
111 0 0.3589436293624489 0.4302732548380138 300.0
111 0 0.7928098800935856 0.29395038488285685 300.0
112 0 0.3625895642425425 0.4284795328649196 300.0
113 0 0.3607665968024957 0.4230983669456372 300.0
114 0 0.3644125316825893 0.4195109229994489 300.0
115 0 0.36623549912263614 0.4015737032685072 300.0
116 0 0.3644125316825893 0.3997799812954129 300.0
117 0 0.3680584665626828 0.3926050934030363 300.0
118 0 0.3698814340027297 0.3872239274837536 300.0
119 0 0.3698814340027297 0.3854302055106595 300.0
120 0 0.3735273688828233 0.3800490395913769 300.0
121 0 0.37535033632287 0.3764615956451887 300.0
122 0 0.3808192386430104 0.3639055418335294 300.0
123 0 0.3826422060830572 0.3513494880218703 300.0
135 0 0.4719676106453501 0.5343091292774758 300.0
136 0 0.4683216757652565 0.5325154073043815 300.0
137 0 0.4646757408851629 0.5307216853312874 300.0
138 0 0.4519149688048354 0.5199593534927223 300.0
139 0 0.44826903392474177 0.5127844656003456 300.0
140 0 0.4500920013647885 0.5091970216541574 300.0
141 0 0.4446230990446482 0.505609577707969 300.0
142 0 0.437331229284461 0.5038158557348749 300.0
143 0 0.4391541967245077 0.4858786360039331 300.0
144 0 0.437331229284461 0.4894660799501214 300.0
145 0 0.4355082618444141 0.4876723579770274 300.0
146 0 0.437331229284461 0.4715288602191798 300.0
172 0 0.4756135455254437 0.5827396225510183 300.0
172 0 0.5758767547280172 0.4697351382460856 300.0
173 0 0.4664987083252096 0.5773584566317358 300.0
173 0 0.5722308198479235 0.4787037481115565 300.0
174 0 0.4537379362448821 0.5683898467662649 300.0
174 0 0.5776997221680641 0.4804974700846507 300.0
175 0 0.4428001316046013 0.5648024028200767 300.0
175 0 0.5722308198479235 0.4894660799501214 300.0
176 0 0.5758767547280172 0.49664096784249795 300.0
177 0 0.5740537872879704 0.5020221337617806 300.0
178 0 0.5795226896081107 0.5109907436272515 300.0
179 0 0.5795226896081107 0.5181656315196281 300.0
180 0 0.5758767547280172 0.527134241385099 300.0
181 0 0.5740537872879704 0.5343091292774758 300.0
182 0 0.5704078524078771 0.5396902951967583 300.0
183 0 0.4099867176837591 0.4769100261384622 300.0
183 0 0.5649389500877363 0.5450714611160408 300.0
184 0 0.4081637502437122 0.4643539723268031 300.0
184 0 0.5576470803275493 0.5468651830891349 300.0
185 0 0.4099867176837591 0.453591640488238 300.0
185 0 0.5576470803275493 0.5594212369007939 300.0
186 0 0.4118096851238057 0.4464167525958613 300.0
186 0 0.5540011454474557 0.5576275149276999 300.0
187 0 0.4118096851238057 0.4374481427303905 300.0
187 0 0.5467092756872686 0.5719772907124534 300.0
188 0 0.4118096851238057 0.4284795328649196 300.0
188 0 0.5412403733671283 0.5755647346586417 300.0
189 0 0.419101554883993 0.4248920889187313 300.0
189 0 0.5375944384870346 0.5737710126855474 300.0
190 0 0.4227474897640866 0.4177172010263545 300.0
190 0 0.5266566338467539 0.5773584566317358 300.0
191 0 0.3607665968024957 0.8159234790532606 300.0
191 0 0.4300393595242738 0.4123360351070721 300.0
191 0 0.5230106989666601 0.5773584566317358 300.0
192 0 0.3589436293624489 0.8123360351070722 300.0
192 0 0.4282163920842271 0.4105423131339778 300.0
192 0 0.5175417966465199 0.5755647346586417 300.0
193 0 0.3680584665626828 0.8105423131339781 300.0
193 0 0.4300393595242738 0.3979862593223187 300.0
193 0 0.5120728943263794 0.5773584566317358 300.0
194 0 0.37535033632287 0.8105423131339781 300.0
194 0 0.437331229284461 0.3997799812954129 300.0
194 0 0.5029580571261455 0.5737710126855474 300.0
195 0 0.3644125316825893 0.8033674252416012 300.0
195 0 0.4428001316046013 0.3926050934030363 300.0
195 0 0.49931212224605204 0.5630086808469825 300.0
195 0 0.7417667917722754 0.7208562144792694 300.0
196 0 0.3717044014427765 0.8051611472146954 300.0
196 0 0.44826903392474177 0.3836364835375654 300.0
196 0 0.4865513501657244 0.5665961247931708 300.0
196 0 0.7290060196919477 0.7190624925061754 300.0
197 0 0.3717044014427765 0.8015737032685071 300.0
197 0 0.4592068385650226 0.3764615956451887 300.0
197 0 0.4792594804055373 0.5701835687393592 300.0
197 0 0.7235371173718074 0.7172687705330811 300.0
198 0 0.37535033632287 0.7943988153761304 300.0
198 0 0.4592068385650226 0.3800490395913769 300.0
198 0 0.4701446432053032 0.5648024028200767 300.0
198 0 0.7125993127315268 0.7172687705330811 300.0
199 0 0.3771733037629168 0.7926050934030363 300.0
199 0 0.4719676106453501 0.3710804297259063 300.0
199 0 0.4737905780853968 0.5594212369007939 300.0
199 0 0.7053074429713395 0.728031102371646 300.0
200 0 0.37535033632287 0.7926050934030363 300.0
200 0 0.4592068385650226 0.5522463490084174 300.0
200 0 0.4683216757652565 0.3782553176182829 300.0
200 0 0.6980155732111524 0.7316185463178345 300.0
201 0 0.3808192386430104 0.7818427615644713 300.0
201 0 0.4428001316046013 0.5540400709815116 300.0
201 0 0.4865513501657244 0.3674929857797178 300.0
201 0 0.6907237034509651 0.7316185463178345 300.0
202 0 0.3826422060830572 0.7800490395913772 300.0
202 0 0.44097716416455457 0.5522463490084174 300.0
202 0 0.4920202524858648 0.3710804297259063 300.0
202 0 0.6816088662507311 0.736999712237117 300.0
203 0 0.3826422060830572 0.7782553176182829 300.0
203 0 0.43368529440436737 0.5414840171698524 300.0
203 0 0.5029580571261455 0.3603180978873412 300.0
203 0 0.6797858988106845 0.7387934342102112 300.0
203 0 0.7654653684928836 0.7890176494568479 300.0
204 0 0.384465173523104 0.7764615956451887 300.0
204 0 0.4154556200038994 0.5414840171698524 300.0
204 0 0.508426959446286 0.3674929857797178 300.0
204 0 0.6724940290504974 0.7423808781563994 300.0
204 0 0.7435897592123221 0.7997799812954131 300.0
205 0 0.3899340758432444 0.7692867077528119 300.0
205 0 0.4154556200038994 0.5361028512505699 300.0
205 0 0.5157188292064732 0.3639055418335294 300.0
205 0 0.6688480941704036 0.7405871561833053 300.0
205 0 0.754527563852603 0.7943988153761304 300.0
206 0 0.3881111084031975 0.7621118198604353 300.0
206 0 0.4045178153636185 0.5235467974389107 300.0
206 0 0.5193647640865666 0.3621118198604354 300.0
206 0 0.6615562244102164 0.7495557660487762 300.0
206 0 0.7691113033729774 0.7943988153761304 300.0
207 0 0.3899340758432444 0.7603180978873412 300.0
207 0 0.4045178153636185 0.5127844656003456 300.0
207 0 0.5284796012868007 0.3639055418335294 300.0
207 0 0.5357714710469879 0.7710804297259062 300.0
207 0 0.6579102895301229 0.7459683221025879 300.0
207 0 0.7563505312926495 0.7908113714299421 300.0
208 0 0.393580010723338 0.7603180978873412 300.0
208 0 0.4026948479235719 0.5127844656003456 300.0
208 0 0.5430633408071752 0.3603180978873412 300.0
208 0 0.5448863082472216 0.7890176494568479 300.0
208 0 0.6506184197699357 0.747762044075682 300.0
208 0 0.7581734987326965 0.7926050934030363 300.0
209 0 0.3954029781633847 0.5127844656003456 300.0
209 0 0.3972259456034316 0.758524375914247 300.0
209 0 0.5448863082472216 0.8015737032685071 300.0
209 0 0.5448863082472216 0.36928670775281197 300.0
209 0 0.646972484889842 0.7549369319680588 300.0
209 0 0.7599964661727433 0.7979862593223188 300.0
210 0 0.3899340758432444 0.5074032996810631 300.0
210 0 0.4026948479235719 0.7531432099949646 300.0
210 0 0.5594700477675961 0.3674929857797178 300.0
210 0 0.6396806151296548 0.7531432099949646 300.0
210 0 0.7745802056931177 0.7908113714299421 300.0
211 0 0.4026948479235719 0.7495557660487762 300.0
211 0 0.4136326525638527 0.5020221337617806 300.0
211 0 0.5558241128875026 0.3674929857797178 300.0
211 0 0.5594700477675961 0.8141297570801662 300.0
211 0 0.6378576476896082 0.7459683221025879 300.0
211 0 0.7654653684928836 0.7926050934030363 300.0
212 0 0.3808192386430104 0.5002284117886865 300.0
212 0 0.4045178153636185 0.7423808781563994 300.0
212 0 0.5594700477675961 0.8195109229994488 300.0
212 0 0.5649389500877363 0.3639055418335294 300.0
212 0 0.6250968756092807 0.7513494880218704 300.0
212 0 0.7599964661727433 0.7908113714299421 300.0
213 0 0.3680584665626828 0.4894660799501214 300.0
213 0 0.4045178153636185 0.7387934342102112 300.0
213 0 0.561293015207643 0.8230983669456372 300.0
213 0 0.5667619175277833 0.36569926380662376 300.0
213 0 0.623273908169234 0.747762044075682 300.0
213 0 0.7691113033729774 0.7943988153761304 300.0
214 0 0.3881111084031975 0.4894660799501214 300.0
214 0 0.4045178153636185 0.7334122682909285 300.0
214 0 0.5795226896081107 0.3674929857797178 300.0
214 0 0.623273908169234 0.7441746001294937 300.0
214 0 0.7672883359329304 0.7908113714299421 300.0
215 0 0.36623549912263614 0.4822911920577447 300.0
215 0 0.4045178153636185 0.7298248243447403 300.0
215 0 0.5886375268083448 0.3728741516990005 300.0
215 0 0.6141590709689998 0.747762044075682 300.0
215 0 0.7563505312926495 0.7943988153761304 300.0
216 0 0.3717044014427765 0.4822911920577447 300.0
216 0 0.4063407828036655 0.7190624925061754 300.0
216 0 0.5995753314486254 0.3782553176182829 300.0
216 0 0.6105131360889063 0.7423808781563994 300.0
216 0 0.7581734987326965 0.8015737032685071 300.0
217 0 0.3717044014427765 0.4769100261384622 300.0
217 0 0.3990489130434784 0.7208562144792694 300.0
217 0 0.6086901686488595 0.7441746001294937 300.0
217 0 0.6105131360889063 0.3764615956451887 300.0
217 0 0.7527045964125562 0.8015737032685071 300.0
218 0 0.3589436293624489 0.4679414162729914 300.0
218 0 0.4008718804835252 0.7172687705330811 300.0
218 0 0.5995753314486254 0.7405871561833053 300.0
218 0 0.6068672012088127 0.3800490395913769 300.0
218 0 0.7563505312926495 0.7979862593223188 300.0
219 0 0.34982879216221485 0.4643539723268031 300.0
219 0 0.4008718804835252 0.7100938826407044 300.0
219 0 0.5959293965685319 0.7405871561833053 300.0
219 0 0.6105131360889063 0.3854302055106595 300.0
219 0 0.7308289871319945 0.8087485911608838 300.0
220 0 0.3552976944823553 0.4643539723268031 300.0
220 0 0.3954029781633847 0.7047127167214219 300.0
220 0 0.5813456570481577 0.7334122682909285 300.0
220 0 0.6196279732891401 0.3854302055106595 300.0
220 0 0.7399438243322286 0.8087485911608838 300.0
221 0 0.3370680200818873 0.462560250353709 300.0
221 0 0.3972259456034316 0.7029189947483276 300.0
221 0 0.584991591928251 0.7352059902640227 300.0
221 0 0.6214509407291869 0.3854302055106595 300.0
221 0 0.7417667917722754 0.8087485911608838 300.0
222 0 0.3480058247221681 0.4553853624613322 300.0
222 0 0.3972259456034316 0.6921566629097629 300.0
222 0 0.5776997221680641 0.7334122682909285 300.0
222 0 0.632388745369468 0.3890176494568478 300.0
222 0 0.7326519545720415 0.8105423131339781 300.0
223 0 0.3680584665626828 0.4607665283806147 300.0
223 0 0.3917570432832912 0.6921566629097629 300.0
223 0 0.5704078524078771 0.7226499364523635 300.0
223 0 0.6378576476896082 0.3908113714299421 300.0
223 0 0.7417667917722754 0.8051611472146954 300.0
224 0 0.3552976944823553 0.453591640488238 300.0
224 0 0.3899340758432444 0.6849817750173861 300.0
224 0 0.5649389500877363 0.7190624925061754 300.0
224 0 0.632388745369468 0.3979862593223187 300.0
224 0 0.7344749220120883 0.8087485911608838 300.0
225 0 0.33889098752193425 0.4464167525958613 300.0
225 0 0.3899340758432444 0.6813943310711976 300.0
225 0 0.5558241128875026 0.7172687705330811 300.0
225 0 0.6415035825697017 0.4033674252416014 300.0
225 0 0.7435897592123221 0.8069548691877897 300.0
226 0 0.33889098752193425 0.4482104745689556 300.0
226 0 0.3862881409631509 0.6760131651519152 300.0
226 0 0.5540011454474557 0.7154750485599869 300.0
226 0 0.6506184197699357 0.4015737032685072 300.0
226 0 0.7362978894521348 0.8123360351070722 300.0
227 0 0.3480058247221681 0.44282930864967307 300.0
227 0 0.3789962712029637 0.6742194431788211 300.0
227 0 0.5375944384870346 0.7083001606676101 300.0
227 0 0.6524413872099827 0.4105423131339778 300.0
227 0 0.7435897592123221 0.8105423131339781 300.0
228 0 0.3334220852017938 0.4410355866765789 300.0
228 0 0.3789962712029637 0.6724257212057267 300.0
228 0 0.5375944384870346 0.6993315508021394 300.0
228 0 0.6615562244102164 0.4123360351070721 300.0
228 0 0.7344749220120883 0.8123360351070722 300.0
229 0 0.3370680200818873 0.4356544207572962 300.0
229 0 0.3789962712029637 0.6616633893671618 300.0
229 0 0.5357714710469879 0.6921566629097629 300.0
229 0 0.6597332569701698 0.4141297570801663 300.0
229 0 0.7381208568921818 0.8087485911608838 300.0
230 0 0.3334220852017938 0.4356544207572962 300.0
230 0 0.3789962712029637 0.6706319992326326 300.0
230 0 0.5303025687268473 0.6885692189635744 300.0
230 0 0.6652021592903101 0.4230983669456372 300.0
230 0 0.7399438243322286 0.8105423131339781 300.0
231 0 0.3516517596022617 0.4338606987842022 300.0
231 0 0.3789962712029637 0.6760131651519152 300.0
231 0 0.5211877315266136 0.6742194431788211 300.0
231 0 0.6724940290504974 0.4213046449725429 300.0
231 0 0.7253600848118542 0.8105423131339781 300.0
232 0 0.3334220852017938 0.4284795328649196 300.0
232 0 0.3771733037629168 0.6598696673940676 300.0
232 0 0.5157188292064732 0.6706319992326326 300.0
232 0 0.6743169964905439 0.4284795328649196 300.0
232 0 0.7198911824917139 0.8195109229994488 300.0
233 0 0.3206613131214663 0.4230983669456372 300.0
233 0 0.3735273688828233 0.6580759454209735 300.0
233 0 0.5157188292064732 0.6634571113402561 300.0
233 0 0.6724940290504974 0.4320669768111081 300.0
233 0 0.708953377851433 0.8177172010263546 300.0
234 0 0.3170153782413726 0.4195109229994489 300.0
234 0 0.3717044014427765 0.6383450037169376 300.0
234 0 0.5066039920062392 0.6365512817438435 300.0
234 0 0.6761399639305907 0.4320669768111081 300.0
235 0 0.3042546061610452 0.8015737032685071 300.0
235 0 0.3334220852017938 0.4248920889187313 300.0
235 0 0.3644125316825893 0.6473136135824085 300.0
235 0 0.5066039920062392 0.6365512817438435 300.0
235 0 0.6834318336907781 0.4374481427303905 300.0
236 0 0.30790054104113873 0.8087485911608838 300.0
236 0 0.3170153782413726 0.4195109229994489 300.0
236 0 0.3607665968024957 0.6365512817438435 300.0
236 0 0.49931212224605204 0.6329638377976552 300.0
236 0 0.6852548011308248 0.44282930864967307 300.0
237 0 0.30790054104113873 0.8123360351070722 300.0
237 0 0.3188383456814194 0.4195109229994489 300.0
237 0 0.3625895642425425 0.6239952279321843 300.0
237 0 0.4974891548060051 0.6132328960936192 300.0
237 0 0.6889007360109183 0.4464167525958613 300.0
238 0 0.315192410801326 0.8087485911608838 300.0
238 0 0.33889098752193425 0.4159234790532605 300.0
238 0 0.3644125316825893 0.6293763938514667 300.0
238 0 0.4938432199259114 0.6078517301743367 300.0
238 0 0.6907237034509651 0.4589728064075205 300.0
239 0 0.315192410801326 0.8105423131339781 300.0
239 0 0.3170153782413726 0.4141297570801663 300.0
239 0 0.3516517596022617 0.6204077839859958 300.0
239 0 0.4883743176057712 0.6006768422819599 300.0
239 0 0.6961926057711054 0.4589728064075205 300.0
240 0 0.315192410801326 0.8159234790532606 300.0
240 0 0.3188383456814194 0.4069548691877896 300.0
240 0 0.35712066192240205 0.6222015059590901 300.0
240 0 0.4847283827256776 0.5845333445241125 300.0
240 0 0.6961926057711054 0.4661476942998971 300.0
241 0 0.30790054104113873 0.8159234790532606 300.0
241 0 0.3188383456814194 0.4051611472146953 300.0
241 0 0.35712066192240205 0.6150266180667134 300.0
241 0 0.481082447845584 0.5845333445241125 300.0
241 0 0.7016615080912458 0.4715288602191798 300.0
242 0 0.30790054104113873 0.8177172010263546 300.0
242 0 0.3188383456814194 0.4069548691877896 300.0
242 0 0.3534747270423085 0.6078517301743367 300.0
242 0 0.481082447845584 0.5701835687393592 300.0
242 0 0.7016615080912458 0.4769100261384622 300.0
